object_id,object_name,object_locality,photo_title,photo_city,photo_file,score,action,image_url,credit,rights_end,breakdown
https://data.datatourisme.fr/13/023bfc4a-c214-3add-ba6a-2d855b8dc60c,Hameau de Treydon,Arâches-la-Frasse,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/0241dfa2-33cc-3782-bccb-51dadba17fe4,Auberge de Préjeurin,Échalas,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/0248df00-80f3-3301-b614-5648be718661,Vincent moniteur de VTT,Passy,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/02527515-c521-3c48-a95d-fd2bb81b3842,9 - Le tour des lacs retour par la Combe de l'Aiguille Noire - Itinéraire de VTT / VTTAE,Valloire,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/02552e61-7275-3407-916d-26276f2dfb4f,Parcours VTT 50 vert - Tour des Lésines - Espace FFC Ain Forestière,Plateau d'Hauteville,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 46.728971962616825}"
https://data.datatourisme.fr/13/025765fe-28ed-3a16-96aa-1d9611f6308e,Teleski Nautique - Exo01 La Réna,Lent,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/025b2f28-33dc-3a64-ada7-1fed9546f042,Eglise de Boussoulet,Champclause,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/025e2ee3-8b36-324b-8fdc-41ea8e290222,Aérodrome de Morestel,Arandon-Passins,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/026f590e-3b86-3d28-be76-8f6f3681074e,Hameau de La Gurraz,Villaroger,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/027152bf-2214-3e95-b1a0-3d47357a22ca,Marché à la ferme de Flachat,Orliénas,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
