Nom,Sous-type,Commune,Code postal,Département,Région,Latitude,Longitude,Site internet
Eglise de Saint Jacques et Saint Philippe,Site culturel,Montceaux,01090,Ain,Auvergne-Rhône-Alpes,46.09644,4.79697,
Terrain de Rugby,"Site sportif, récréatif et de loisirs",Cruas,07350,Ardèche,Auvergne-Rhône-Alpes,44.656914,4.765255,http://www.cruas.com/
"Mérignat, village viticole",Site culturel,Mérignat,01450,Ain,Auvergne-Rhône-Alpes,46.06909,5.436884,
Bibliothèque - Marsat,"Site sportif, récréatif et de loisirs,Site culturel",Marsat,63200,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.876206,3.080072,https://reseaubibliotheques.rlv.eu/bibliotheques-de-rlv/1255-marsat
Table d'orientation,"Site sportif, récréatif et de loisirs",Montmerle-sur-Saône,01090,Ain,Auvergne-Rhône-Alpes,46.084796,4.755771,http://tourisme-val-de-saone.fr/
La Côtelette,Restauration,Grenoble,38000,Isère,Auvergne-Rhône-Alpes,45.193232,5.730055,http://restolacotelette-grenoble.fr/
Rampe de mise à l'eau,"Site sportif, récréatif et de loisirs",Montmerle-sur-Saône,01090,Ain,Auvergne-Rhône-Alpes,46.076475,4.759682,
Eglise de La Chapelle-du-Châtelard,Site culturel,La Chapelle-du-Châtelard,01240,Ain,Auvergne-Rhône-Alpes,46.069212,5.024116,
Ville de Pont d'Ain,Site culturel,Pont-d'Ain,01160,Ain,Auvergne-Rhône-Alpes,46.04936,5.341124,https://pontdain.fr/
L' Amphidice - salle de spectacle Université Grenoble Alpes,"Site sportif, récréatif et de loisirs",Saint-Martin-d'Hères,38400,Isère,Auvergne-Rhône-Alpes,45.189871,5.769947,https://culture.univ-grenoble-alpes.fr/fr/
Village Blanc,Site culturel,Vonnas,01540,Ain,Auvergne-Rhône-Alpes,46.219214,4.991953,https://www.georgesblanc.com/fr/
Bar à vin La Croisée des Terroirs,"Site sportif, récréatif et de loisirs,Restauration",Poncin,01450,Ain,Auvergne-Rhône-Alpes,46.086022,5.407606,
Bibliothèque - Les Martres d'Artière,"Site sportif, récréatif et de loisirs,Site culturel",Les Martres-d'Artière,63430,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.835776,3.263347,https://reseaubibliotheques.rlv.eu/bibliotheques-de-rlv/1244-les-martres-d-artiere
Place du Champ de Foire,Site culturel,Châtillon-sur-Chalaronne,01400,Ain,Auvergne-Rhône-Alpes,46.121054,4.958053,http://www.dombes-tourisme.com/fr/
Ferme aux enfants,"Site sportif, récréatif et de loisirs,Site culturel",La Chapelle-du-Châtelard,01240,Ain,Auvergne-Rhône-Alpes,46.08871,5.020752,
Caveau d'Alba,Fournisseur de dégustation,Alba-la-Romaine,07400,Ardèche,Auvergne-Rhône-Alpes,44.558499,4.596026,https://caveau-alba.fr/
Antep Kebab,Restauration,Rochemaure,07400,Ardèche,Auvergne-Rhône-Alpes,44.583498,4.700961,
Restaurant du Parc,Restauration,Versailleux,01330,Ain,Auvergne-Rhône-Alpes,45.980452,5.10281,http://www.restaurant-du-parc.com/
Le Doyenné,Site culturel,Brioude,43100,Haute-Loire,Auvergne-Rhône-Alpes,45.293586,3.385565,https://ledoyenne-brioude.fr/
Grottes du Cerdon – Parc de Loisirs Préhistoriques,"Site sportif, récréatif et de loisirs",Labalme,01450,Ain,Auvergne-Rhône-Alpes,46.097536,5.482198,https://www.grotte-cerdon.com/
Théâtre de l'Epinoche,"Site sportif, récréatif et de loisirs",Saint-Chamond,42400,Loire,Auvergne-Rhône-Alpes,45.470161,4.527446,https://www.saint-chamond.fr/
Restaurant de l'Essert 1382,Restauration,Abondance,74360,Haute-Savoie,Auvergne-Rhône-Alpes,46.26451,6.705045,
Camping Bel'Epoque du Pilat,Hébergement,Pélussin,42410,Loire,Auvergne-Rhône-Alpes,45.41317,4.69147,http://www.camping-belepoque.fr/
Chalet La Ranôva,Restauration,Val-Cenis,73480,Savoie,Auvergne-Rhône-Alpes,45.276104,6.931156,
Ferme Ecomusée du Clos Parchet,Site culturel,Samoëns,74340,Haute-Savoie,Auvergne-Rhône-Alpes,46.101983,6.701145,https://leclosparchet.fr/
Le Jardin Vagabond,Site culturel,Aix-les-Bains,73100,Savoie,Auvergne-Rhône-Alpes,45.707019,5.890861,http://www.jardinvagabond73.com/
Etangs Tapon,"Site sportif, récréatif et de loisirs",Saint-André-le-Gaz,38490,Isère,Auvergne-Rhône-Alpes,45.557438,5.539191,http://www.pechepourtous.com/
Sentier nature du Calvaire,"Site sportif, récréatif et de loisirs,Itinéraire pédestre",Megève,74120,Haute-Savoie,Auvergne-Rhône-Alpes,45.855402,6.625621,https://www.megeve-tourisme.fr/
Galerie de l'Estampe,"Site sportif, récréatif et de loisirs,Commerce de détail",Lyon 2e Arrondissement,69002,Rhône,Auvergne-Rhône-Alpes,45.754269,4.830863,
Galerie de l'Abbaye de Talloires,"Site sportif, récréatif et de loisirs,Commerce de détail",Talloires-Montmin,74290,Haute-Savoie,Auvergne-Rhône-Alpes,45.841944,6.208608,
Domaine Richard,Fournisseur de dégustation,Chavanay,42410,Loire,Auvergne-Rhône-Alpes,45.4375,4.746667,http://www.domaine-herverichard.com/
Restaurant La Chaumière,Restauration,Blomard,03390,Allier,Auvergne-Rhône-Alpes,46.289018,2.976788,https://www.restaurantlachaumiere03.fr/
Les lacs du Vallon St Claude (ou Petite Sassière),"Site sportif, récréatif et de loisirs",Sainte-Foy-Tarentaise,73640,Savoie,Auvergne-Rhône-Alpes,45.645459,6.954451,http://www.aappmalacsettorrents.fr/
Église de Chalmazel et ses vitraux signés Théodore Hanssen,Site culturel,Chalmazel-Jeansagnière,42920,Loire,Auvergne-Rhône-Alpes,45.704,3.8509,http://www.tghanssen.org/
Hôtel Alpaka,Hébergement,Châtel,74390,Haute-Savoie,Auvergne-Rhône-Alpes,46.268316,6.84032,http://www.hotelalpaka.fr/
Terrain de Basket,"Site sportif, récréatif et de loisirs",Autrans-Méaudre en Vercors,38880,Isère,Auvergne-Rhône-Alpes,45.176768,5.539672,
Piscine le Petit Bois,"Site sportif, récréatif et de loisirs",Saint-Just-Saint-Rambert,42170,Loire,Auvergne-Rhône-Alpes,45.510021,4.26017,https://www.loireforez.fr/services-au-quotidien/sport/piscine-petitbois/
Camping le Chateau de Rochetaillée,Hébergement,Le Bourg-d'Oisans,38520,Isère,Auvergne-Rhône-Alpes,45.115843,6.004543,https://www.camping-rochetaillee.fr/
Piste de luge - Champagny le Haut,"Site sportif, récréatif et de loisirs",Champagny-en-Vanoise,73350,Savoie,Auvergne-Rhône-Alpes,45.459845,6.743975,https://www.la-plagne.com/champagny-en-vanoise
Big Top,"Site sportif, récréatif et de loisirs",Genas,69740,Rhône,Auvergne-Rhône-Alpes,45.719035,4.983076,http://www.bigtop.fr/
Sentier pédestre des Vignes,"Site sportif, récréatif et de loisirs,Itinéraire pédestre",Motz,73310,Savoie,Auvergne-Rhône-Alpes,45.919253,5.847377,https://www.aixlesbains-rivieradesalpes.com/
"Le ""M"" des Avenières",Restauration,Cruseilles,74350,Haute-Savoie,Auvergne-Rhône-Alpes,46.057241,6.0993,https://www.chateau-des-avenieres.com/
La Mère Michel Café,Restauration,Huez,38750,Isère,Auvergne-Rhône-Alpes,45.093317,6.067008,https://www.mgm-international.com/mere-michel-cafe-snack.php
Domaine Sapin,Fournisseur de dégustation,Val d'Oingt,69620,Rhône,Auvergne-Rhône-Alpes,45.958459,4.580771,
Etang de chanclau,"Site sportif, récréatif et de loisirs",Saint-Étienne-de-Saint-Geoirs,38590,Isère,Auvergne-Rhône-Alpes,45.338022,5.351603,http://www.cartedepeche.fr/
Rue Brune,Site culturel,Bonneville,74130,Haute-Savoie,Auvergne-Rhône-Alpes,46.077007,6.408111,
Eglise de Saint Martin de Boisy,Site culturel,Pouilly-les-Nonains,42155,Loire,Auvergne-Rhône-Alpes,46.043689,3.985806,http://www.pouilly-les-nonains.fr/
Ferme pédagogique La licorne bleue,"Site sportif, récréatif et de loisirs,Site culturel",Pisieu,38270,Isère,Auvergne-Rhône-Alpes,45.39219,5.067122,http://lalicornebleue.ffe.com/
Bar Le Napoléon,"Site sportif, récréatif et de loisirs,Restauration",Val-Cenis,73480,Savoie,Auvergne-Rhône-Alpes,45.286406,6.88154,https://le-napoleon.eatbu.com/
Les mécaniciens,Restauration,Clermont-Ferrand,63100,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.812602,3.109706,http://www.les-mecaniciens-restaurants.fr/
Parcours d'orientation,"Site sportif, récréatif et de loisirs",Yzeron,69510,Rhône,Auvergne-Rhône-Alpes,45.704136,4.57912,http://www.plateaudyzeron.com/
L'Auberge des Montagnes,"Restauration,Hébergement",Pailherols,15800,Cantal,Auvergne-Rhône-Alpes,44.95048,2.683864,http://www.auberge-des-montagnes.com/
"Bibliothèque ""Le Pré aux Livres"" à Saint-Jean-de-Tholome","Site sportif, récréatif et de loisirs,Site culturel",Saint-Jean-de-Tholome,74250,Haute-Savoie,Auvergne-Rhône-Alpes,46.111597,6.398493,
Restaurant Onaïa,Restauration,Saint-Pierre-d'Entremont,73670,Savoie,Auvergne-Rhône-Alpes,45.414838,5.855274,https://www.xn--onaa-7pa.fr/
Laissez-vous conter Saint-Marcellin-en-Forez - parcours découverte,"Site sportif, récréatif et de loisirs,Itinéraire pédestre",Saint-Marcellin-en-Forez,42680,Loire,Auvergne-Rhône-Alpes,45.497451,4.16686,http://www.saintmarcellinenforez.com/
Funiculaire,"Site sportif, récréatif et de loisirs,Transport",Bourg-Saint-Maurice,73700,Savoie,Auvergne-Rhône-Alpes,45.614173,6.774133,https://www.lesarcs.com/
Zaino Ristorante,Restauration,Anthy-sur-Léman,74200,Haute-Savoie,Auvergne-Rhône-Alpes,46.348857,6.439912,https://zaino-evian.fr/
Résidence Lagrange - Les Fermes de Samoëns,Hébergement,Samoëns,74340,Haute-Savoie,Auvergne-Rhône-Alpes,46.077875,6.729898,"http://www.vacances-lagrange.com/vacances-location-mer-montagne,logements-alpes-haute-savoie,samoens-SAMOEN-L-FERM-residence.html#menu_descriptifs"
Eglise Saint-Sylvestre,Site culturel,Orcier,74550,Haute-Savoie,Auvergne-Rhône-Alpes,46.305608,6.442557,https://www.perrignier.fr/
Eglise Saint Jean Baptiste,Site culturel,Marchampt,69430,Rhône,Auvergne-Rhône-Alpes,46.111783,4.570978,
Via Corda de Gresse-en-Vercors,"Site sportif, récréatif et de loisirs",Gresse-en-Vercors,38650,Isère,Auvergne-Rhône-Alpes,44.918504,5.558739,http://www.trieves-vercors.fr/
Ludothèque,"Site sportif, récréatif et de loisirs",Saint-Laurent-du-Pont,38380,Isère,Auvergne-Rhône-Alpes,45.387782,5.73349,
Restaurant Opaline,Restauration,Lyon 4e Arrondissement,69004,Rhône,Auvergne-Rhône-Alpes,45.779424,4.833061,http://www.restopaline.fr/
Cap Périaz,"Location,Site sportif, récréatif et de loisirs,Site d'affaires",Annecy,74600,Haute-Savoie,Auvergne-Rhône-Alpes,45.873547,6.086383,
La Casa Musicale,"Site sportif, récréatif et de loisirs,Restauration",Saint-Cyr-au-Mont-d'Or,69450,Rhône,Auvergne-Rhône-Alpes,45.809151,4.833423,http://www.myspace.com/lacasamusicale
Petit Hôtel Confidentiel,"Restauration,Hébergement",Chambéry,73000,Savoie,Auvergne-Rhône-Alpes,45.565611,5.917779,http://www.petithotelconfidentiel.com/
Médiathèque de Faverges-de-La-Tour,"Site sportif, récréatif et de loisirs,Site culturel",Faverges-de-la-Tour,38110,Isère,Auvergne-Rhône-Alpes,45.590941,5.525269,
Médiathèque de Saint-Jean-de-Soudain,"Site sportif, récréatif et de loisirs,Site culturel",Saint-Jean-de-Soudain,38110,Isère,Auvergne-Rhône-Alpes,45.572878,5.429673,
Hôtel du Dauphiné,Hébergement,Lyon 2e Arrondissement,69002,Rhône,Auvergne-Rhône-Alpes,45.750411,4.829054,http://www.hoteldudauphine-lyon.fr/
Best Western Alexander Park,"Restauration,Hébergement",Chambéry,73000,Savoie,Auvergne-Rhône-Alpes,45.596763,5.8949,http://www.alexanderpark.fr/
Camping de mon Village - Camping** Car Park Les Orgues,Hébergement,Saint-Flour,15100,Cantal,Auvergne-Rhône-Alpes,45.033168,3.082781,https://bit.ly/camping-lesorgues
Hôtel La Gabetière,Hébergement,Estrablin,38780,Isère,Auvergne-Rhône-Alpes,45.512843,4.955735,http://www.la-gabetiere.com/
Le Crychar,"Restauration,Hébergement",Les Gets,74260,Haute-Savoie,Auvergne-Rhône-Alpes,46.155184,6.668261,http://www.crychar.com/
Camping de Martinière,Hébergement,Saint-Pierre-de-Chartreuse,38380,Isère,Auvergne-Rhône-Alpes,45.325826,5.797117,https://camping-de-martiniere.com/
Luge Park - Snow luge (luge bob),"Site sportif, récréatif et de loisirs",Chamrousse,38410,Isère,Auvergne-Rhône-Alpes,45.124405,5.878561,
Promenade confort : Vallon de l'Orgère,"Site sportif, récréatif et de loisirs,Itinéraire pédestre",Villarodin-Bourget,73500,Savoie,Auvergne-Rhône-Alpes,45.229906,6.672894,https://www.la-norma.fr/
Milkhotel,Restauration,Arâches-la-Frasse,74300,Haute-Savoie,Auvergne-Rhône-Alpes,46.021284,6.643424,http://www.milkhotel.fr/
Eglise de Mépieu,Site culturel,Creys-Mépieu,38510,Isère,Auvergne-Rhône-Alpes,45.74759,5.44762,
Restaurant du Grand Hôtel Montespan Talleyrand,Restauration,Bourbon-l'Archambault,03160,Allier,Auvergne-Rhône-Alpes,46.585686,3.056987,http://www.montespan-hotel.com/
La Tête à l'Envers,Restauration,Val-Cenis,73500,Savoie,Auvergne-Rhône-Alpes,45.263613,6.810644,https://latetealenvers-valcenis.fr/
Paroisse Saint-Jean de la Croix,Site culturel,Saint-Martin-d'Uriage,38410,Isère,Auvergne-Rhône-Alpes,45.152276,5.837074,https://www.diocese-grenoble-vienne.fr/stjeandelacroix.html
Practice Park - Arc 1950,"Site sportif, récréatif et de loisirs",Bourg-Saint-Maurice,73700,Savoie,Auvergne-Rhône-Alpes,45.571241,6.826083,https://www.lesarcs.com/
Hôtel Ibis Budget Valence Sud,Hébergement,Valence,26000,Drôme,Auvergne-Rhône-Alpes,44.901976,4.878689,http://www.ibis.com/fr/hotel-9134-ibis-budget-valence-sud-opening-july-2013/index.shtml
Le Troquet de Marette,"Restauration,Commerce de détail",Châteaudouble,26120,Drôme,Auvergne-Rhône-Alpes,44.899731,5.095272,https://troquetdemarette.jimdofree.com/
Les Canaux de Valence,Site naturel,Valence,26000,Drôme,Auvergne-Rhône-Alpes,44.930708,4.893025,https://www.valence-romans-tourisme.com/fr/
David et Magali,Restauration,Romans-sur-Isère,26100,Drôme,Auvergne-Rhône-Alpes,45.04645,5.044821,http://davidetmagali.fr/
Auberge du Meygal,Restauration,Champclause,43260,Haute-Loire,Auvergne-Rhône-Alpes,45.029484,4.122759,
La Porte fortifiée,Site culturel,Chabeuil,26120,Drôme,Auvergne-Rhône-Alpes,44.899858,5.019372,http://www.mairie-chabeuil.com/
Bistrot Gourmand,Restauration,Romans-sur-Isère,26100,Drôme,Auvergne-Rhône-Alpes,45.045142,5.050685,
Restaurant Le Père Eugène,Restauration,Beaumont-lès-Valence,26760,Drôme,Auvergne-Rhône-Alpes,44.86699,4.93021,
La Bastie de la Jonchère,"Location,Site sportif, récréatif et de loisirs",Beauregard-Baret,26300,Drôme,Auvergne-Rhône-Alpes,45.042622,5.148215,https://www.labastiedelajonchere.com/
Salle de la Valentine,"Location,Site sportif, récréatif et de loisirs,Site d'affaires",Bourg-lès-Valence,26500,Drôme,Auvergne-Rhône-Alpes,44.968628,4.877089,http://www.salle-valentine.com/
La Strada,Restauration,Valence,26000,Drôme,Auvergne-Rhône-Alpes,44.931066,4.890695,https://www.lastrada-restaurant.fr/
Hôtel Austria Style,Hébergement,Bourg-lès-Valence,26500,Drôme,Auvergne-Rhône-Alpes,44.944431,4.894175,
La Cuisine,Restauration,Valence,26000,Drôme,Auvergne-Rhône-Alpes,44.931738,4.890555,https://www.la-cuisine-restaurant-valence.fr/
Hôtel The original city Valence-Est,"Restauration,Hébergement",Valence,26000,Drôme,Auvergne-Rhône-Alpes,44.950433,4.925916,https://www.theoriginalshotels.com/hotels/valence-est
Les Bons Passants,Restauration,Die,26150,Drôme,Auvergne-Rhône-Alpes,44.752311,5.371542,
Aire de camping-cars (Saint-Bonnet-de-Valclérieux),"Service pratique,Hébergement",Valherbasse,26350,Drôme,Auvergne-Rhône-Alpes,45.197682,5.138115,
Brasserie le Cube,Restauration,Mozac,63200,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.890864,3.074299,
"Résidence Charlotte Chaze, Logement Jeunes",Hébergement,Romans-sur-Isère,26100,Drôme,Auvergne-Rhône-Alpes,45.043622,5.060792,http://www.uncllaj.org/location/rhonealpes/romans/residence-chaze-romans/index.html
Théâtre de Surel,"Site sportif, récréatif et de loisirs",Saint-Marcel-lès-Valence,26320,Drôme,Auvergne-Rhône-Alpes,44.973269,4.955257,https://larenaissance26.fr/
Restaurant du Campanile Valence Sud,Restauration,Valence,26000,Drôme,Auvergne-Rhône-Alpes,44.91282,4.909437,https://valence-sud.campanile.com/fr-fr/
Aéroclub de Romans,"Site sportif, récréatif et de loisirs,Transport",Romans-sur-Isère,26100,Drôme,Auvergne-Rhône-Alpes,45.062912,5.094609,http://aeroclub-romans.fr/
Eglise Sainte-Thérèse,Site culturel,Valence,26000,Drôme,Auvergne-Rhône-Alpes,44.91819,4.899955,
Le Champ de Mars,Site culturel,Valence,26000,Drôme,Auvergne-Rhône-Alpes,44.9292,4.88853,https://www.valence.fr/
Le Vert Mi Sel,Restauration,Valence,26000,Drôme,Auvergne-Rhône-Alpes,44.933045,4.893434,
Quai de scène,"Site sportif, récréatif et de loisirs",Bourg-lès-Valence,26500,Drôme,Auvergne-Rhône-Alpes,44.972981,4.897243,http://www.quaidescene.com/
Colline du Mottet,Site naturel,Hostun,26730,Drôme,Auvergne-Rhône-Alpes,45.037483,5.202203,
Hôtel B&B Valence TGV,Hébergement,Alixan,26300,Drôme,Auvergne-Rhône-Alpes,44.99555,4.99733,https://www.valimmonia.com/
Centre du Patrimoine Arménien,Site culturel,Valence,26000,Drôme,Auvergne-Rhône-Alpes,44.93151,4.893531,https://www.le-cpa.com/
Groupe Keolis Drôme Ardèche,"Site sportif, récréatif et de loisirs,Commerce de détail,Prestataire de service",Portes-lès-Valence,26800,Drôme,Auvergne-Rhône-Alpes,44.886151,4.888931,https://www.keolis-portes-du-dauphine.fr/fr/
Le Musée de la Chaussure,Site culturel,Romans-sur-Isère,26100,Drôme,Auvergne-Rhône-Alpes,45.044441,5.055531,http://www.museedelachaussure.fr/
Hôtel-Restaurant Mercure Valence Sud,"Restauration,Hébergement",Valence,26000,Drôme,Auvergne-Rhône-Alpes,44.903224,4.879378,https://www.accorhotels.com/fr/hotel-6398-hotel-mercure-valence-sud/index.shtml
Bancel,Restauration,Mours-Saint-Eusèbe,26540,Drôme,Auvergne-Rhône-Alpes,45.061543,5.056292,https://www.bancel-charcuterie.com/restaurant/
Hôtel B&B Valence Sud,Hébergement,Valence,26000,Drôme,Auvergne-Rhône-Alpes,44.899723,4.884216,
Théâtre de la Ville,"Site sportif, récréatif et de loisirs",Valence,26000,Drôme,Auvergne-Rhône-Alpes,44.932885,4.891903,http://theatre.valence.fr/
Le Vieux Four,Restauration,Étoile-sur-Rhône,26800,Drôme,Auvergne-Rhône-Alpes,44.837004,4.894366,http://restaurant-vieux-four.com/
Première Classe Valence,Hébergement,Bourg-lès-Valence,26500,Drôme,Auvergne-Rhône-Alpes,44.964772,4.88295,
La Maison des Têtes,Site culturel,Valence,26000,Drôme,Auvergne-Rhône-Alpes,44.931956,4.890694,https://www.valenceromansagglo.fr/loisirs/patrimoine/
Camping à la Ferme la Chenaie,Hébergement,Ourches,26120,Drôme,Auvergne-Rhône-Alpes,44.804448,5.045359,
Discothèque Chez Nénette et Marcel,"Site sportif, récréatif et de loisirs",Valence,26000,Drôme,Auvergne-Rhône-Alpes,44.933524,4.898255,https://www.nenette-et-marcel.fr/
Hôtel-Restaurant Sous les pins,"Restauration,Hébergement",Étoile-sur-Rhône,26800,Drôme,Auvergne-Rhône-Alpes,44.857227,4.872225,https://www.souslespins.fr/fr
Subtil et Thé,Restauration,Valence,26000,Drôme,Auvergne-Rhône-Alpes,44.93268,4.890303,
Les Escargots de Montvendre,Fournisseur de dégustation,Montvendre,26120,Drôme,Auvergne-Rhône-Alpes,44.861801,5.011911,http://www.escargotdemontvendre.com/
Résidence Hévéa Appart'Hôtel,Hébergement,Valence,26000,Drôme,Auvergne-Rhône-Alpes,44.932771,4.898295,http://www.hevea-apparthotel.com/
Résidence-club Le Domaine d'Agrippa,Hébergement,Châteauneuf-sur-Isère,26300,Drôme,Auvergne-Rhône-Alpes,45.004258,4.893894,https://domainedagrippa.com/
Chabeuil,Site culturel,Chabeuil,26120,Drôme,Auvergne-Rhône-Alpes,44.899811,5.019282,"https://www.mairie-chabeuil.com/,https://www.valence-romans-tourisme.com/fr/"
- FERMETURE TEMPORAIRE - Le Cèdre,Restauration,Valence,26000,Drôme,Auvergne-Rhône-Alpes,44.935098,4.893446,http://lecedrevalence.com/
La Table Méridionale,Restauration,Bourg-lès-Valence,26500,Drôme,Auvergne-Rhône-Alpes,44.952712,4.891448,http://latablemeridionale.fr/
Restaurant Traiteur Chez Lapapem,Restauration,Peyrins,26380,Drôme,Auvergne-Rhône-Alpes,45.087454,5.04741,https://www.lapapem.fr/
Pizzéria Corléone Peyrins,Restauration,Peyrins,26380,Drôme,Auvergne-Rhône-Alpes,45.085062,5.047762,https://www.pizza-corleone.fr/ristorantes/pizzeria-peyrins/
Hôtel-Restaurant Kyriad Valence Nord,"Restauration,Hébergement",Bourg-lès-Valence,26500,Drôme,Auvergne-Rhône-Alpes,44.959317,4.888422,https://valences-nord.kyriad.com/fr-fr/
Le Cosmo',"Site sportif, récréatif et de loisirs,Restauration",Valence,26000,Drôme,Auvergne-Rhône-Alpes,44.933793,4.891008,
La Chapelle Sainte Baudile,Site culturel,Upie,26120,Drôme,Auvergne-Rhône-Alpes,44.804364,4.978617,http://www.mairie-upie.com/
La Cité de la Chaussure,Site culturel,Romans-sur-Isère,26100,Drôme,Auvergne-Rhône-Alpes,45.046047,5.052957,https://www.citedelachaussure.fr/
La Ferme de Marcelle,Fournisseur de dégustation,Saint-Marcel-lès-Valence,26320,Drôme,Auvergne-Rhône-Alpes,44.984904,4.960012,https://www.lafermedemarcelle.fr/
Médiathèque de Beaumont-lès-Valence,"Site sportif, récréatif et de loisirs,Site culturel",Beaumont-lès-Valence,26760,Drôme,Auvergne-Rhône-Alpes,44.866039,4.940082,https://mediatheques.valenceromansagglo.fr/
Les Cactées de Saint-Jean,Fournisseur de dégustation,Clérieux,26260,Drôme,Auvergne-Rhône-Alpes,45.05406,4.946143,http://www.cactus26.com/
Hôtel Actuel Chambéry Centre Gare,"Restauration,Hébergement",Chambéry,73000,Savoie,Auvergne-Rhône-Alpes,45.571085,5.91925,http://www.hotel-chambery-actuel.fr/
